tracking_id	Day0_1_0	Day0_2_0	Day2_1_0	Day2_2_0	Day5_1_0	Day5_2_0	Day14_1_0	Day14_2_0	Fetal_27195_0	Fetal_27197_0
ENSG00000198445	0	0	0	0	0	0	0	0	0	0
ENSG00000198453	365.787	357.025	476.059	462.592	519.932	558.5	490.653	567.48	634.658	689.39
ENSG00000198455	463.783	497.479	490.82	536.568	574.243	564.888	651.081	769.932	669.39	674.722
ENSG00000198464	2190.84	2697.62	1276.87	1342.41	1522.14	1603.41	1497.72	1584.85	1163.01	1165.05
ENSG00000198466	952.792	1122.62	1333.46	1610.69	2376.65	2717.68	1276.4	1380.97	1981.26	2144.87
ENSG00000198467	2669.18	3176.07	2568.5	2702.57	4341.22	4412.33	8301.28	18542.8	10603.9	8392.12
ENSG00000198471	0	0	0	0	0	0	0	0	0	0
ENSG00000198478	1216.7	1390.04	789.741	925.185	1521.42	1811.47	2966.17	2086.89	596.768	729.203
ENSG00000198482	2562.49	1824.7	2622.27	2790.72	1792.1	2089.68	1570.3	1575.52	1611.05	1721.62
ENSG00000198483	142.628	175.794	113.172	119.347	63.7243	56.58	15.2231	9.20237	47.3625	79.6256
ENSG00000198488	0.970257	2.71846	0	0	0	0	0	0	1.0525	0
ENSG00000198492	5214.16	5646.25	3079	3148.39	4312.98	4150.42	3995.48	4121.64	2376.55	2528.11
ENSG00000198498	1346.72	1416.32	1102.19	975.488	907.347	1064.98	286.897	392.635	445.208	531.187
ENSG00000198502	25.2267	34.4339	3.69038	4.93169	11.5862	12.7761	3.51303	4.08994	18.945	26.1926
ENSG00000198513	107.699	144.079	73.8075	62.1393	48.5174	31.9403	83.1416	120.653	101.04	170.776
ENSG00000198515	26.1969	17.2169	4.9205	6.90436	8.68968	9.12581	18.7361	28.6296	7.3675	3.14312
ENSG00000198517	540.433	738.516	195.59	231.789	247.656	250.96	454.352	676.886	1050.4	984.843
ENSG00000198520	1.94051	0.906155	19.682	36.4945	63.7243	46.5416	31.6172	33.742	16.84	37.7174
ENSG00000198521	3253.27	2229.14	2707.51	2843.61	2753.9	3173.05	898.164	1106.33	1167.22	1703.57
ENSG00000198522	1161.4	1435.35	1564.72	1696.5	1517.07	1457.39	1272.89	1376.27	1133.54	861.214
ENSG00000198523	0	0	0	0	15.2069	20.0768	5129.02	9664.53	26599.8	17858.1
ENSG00000198535	0.970257	1.81231	3.69038	2.95901	1.44828	0	0	0	5.2625	2.09541
ENSG00000198538	1859.01	1927.18	1873.48	1994.38	2414.11	2170.82	1135.88	1349.46	867.26	815.115
ENSG00000198542	0	0	0	0	1.44828	1.82516	0	0	3.1575	50.2899
ENSG00000198546	1284.62	1123.63	1281.79	1378.9	839.278	805.364	716.658	747.437	721.546	533.032
ENSG00000198551	1014.89	987.709	2001.41	2380.03	1674.21	1404.46	1316.21	1561.34	1026.19	908.361
ENSG00000198553	36.5051	23.7033	4.58782	14.2451	20.844	15.5239	24.255	32.739	27.9704	15.2059
ENSG00000198554	4664.03	4719.25	3876.13	3345.66	4068.22	4562.91	610.096	719.83	1048.29	1077.04
ENSG00000198556	253.237	341.62	312.452	256.448	325.863	396.06	185.019	214.722	484.15	621.289
ENSG00000198561	7515.11	8429.96	9046.34	8258.55	11938.6	13616.5	11405.9	8166.91	13975.2	11315.2
ENSG00000198563	8010	11530.4	6558.95	6977.2	7138.44	7924.99	6002.98	5218.84	8634.65	8225.93
ENSG00000198569	0	0	0	3.94535	6.51726	7.30065	1.17101	1.02249	0	1.04771
ENSG00000198570	7.76206	14.4985	6.15063	11.8361	21.7242	12.7761	7.02605	2.04497	5.2625	10.4771
ENSG00000198573	0	0	0	0	0	0	0	0	0	0
ENSG00000198574	0	0.906155	20.9121	13.8087	2.89656	6.38807	2.34202	1.02249	3.1575	3.14312
ENSG00000198576	317.274	319.873	46.7448	29.5901	124.552	43.8039	11.7101	8.17989	4.21	11.5248
ENSG00000198585	1565.02	1506.94	1659.44	1720.17	1811.07	1805.09	2852.58	3721.85	1779.78	1354.68
ENSG00000198586	2880.69	1826.81	2682.9	2472.75	1306.35	1476.56	1412.24	1441.7	1454.56	2155.13
ENSG00000198589	10236.2	7962.38	10532.3	9305.11	7326.12	8251.56	6451.09	5627.76	6614.97	6349.09
ENSG00000198597	2.91077	2.71846	9.841	6.90436	0.72414	4.56291	4.68404	17.3823	172.61	223.161
ENSG00000198598	527.82	454.89	281.699	316.614	47.0691	41.0662	4.68404	2.04497	43.1525	110.009
ENSG00000198601	0	0	0	0	0	0	0	0	0	0
ENSG00000198604	1618.39	1928.3	997.632	749.617	1299.11	1434.58	1292.79	1057.25	1181.96	1374.59
ENSG00000198610	0	0	0	0	0	0.912581	4.68404	0	0	0
ENSG00000198612	1762.96	2177.49	2008.8	1907.58	1918.25	1849.8	2344.36	2281.17	2042.9	1836.63
ENSG00000198624	372.579	424.08	143.925	112.443	422.173	411.574	3461.5	3462.14	3887.94	2162.46
ENSG00000198625	3298.87	2344.22	2489.77	2378.06	3443.28	4727.17	1974.32	2192.21	4065.81	5408.26
ENSG00000198626	1509.72	1685.45	564.628	587.857	1601.8	2218.49	28215.5	29563.1	72925.7	40592.3
ENSG00000198633	6.7918	1.81231	6.15063	6.90436	5.79312	8.21323	9.36807	23.5172	39.995	13.6202
ENSG00000198642	1504.87	1755.22	2006.33	2013.12	2827.77	3158.44	2982.56	2581.78	2589.15	2937.77
ENSG00000198643	0	1.81231	6.15063	0.986338	2.17242	7.30065	0	1.02249	4.21	8.38164
ENSG00000198646	371.608	252.817	954.577	935.048	1241.9	1397.16	1873.61	1563.38	2443.91	2516.59
ENSG00000198648	1273.95	1013.08	1399.88	1332.54	595.967	524.734	2072.69	2286.28	4765.72	3803.17
ENSG00000198650	0.970257	0	0	0.986338	0.72414	0.912581	2.34202	4.08994	4.21	5.23853
ENSG00000198657	0	0	0	0	0	0	0	0	0	0
ENSG00000198663	911.071	845.442	1086.2	1100.75	1703.9	1508.5	3678.14	3365	4402.61	3196.55
ENSG00000198668	8620.73	11693.9	10243.3	9112.77	5726.5	5251.91	5187.57	5101.18	11583.8	10278
ENSG00000198670	0	0	1.23013	3.94535	3.6207	8.21323	3.51303	1.02249	0	1.04771
ENSG00000198673	78.5908	58.9001	242.335	535.581	72.414	203.506	74.9446	81.7989	87.3575	218.97
ENSG00000198674	0	0	0	0	0	0	0	0	0	0
ENSG00000198677	4695.07	4450.13	5354.74	5876.6	5132.7	5254.64	5147.76	5025.52	4883.6	4880.21
ENSG00000198680	176.587	275.471	458.837	501.06	701.691	694.474	679.185	623.716	514.673	480.897
ENSG00000198681	0	0	0	0	0	0	0	0	0	0
ENSG00000198682	1738.7	1404.54	1661.9	1670.86	280.966	268.299	388.775	587.929	669.39	1058.18
ENSG00000198689	864.499	931.527	810.653	821.619	1103.59	1088.71	1197.94	1351.73	908.308	766.92
ENSG00000198690	1643.62	2011.66	1928.84	2030.87	2019.63	2170.12	2270.59	2799.57	1805.04	1862.82
ENSG00000198691	10.6728	6.34308	47.9749	42.4125	162.931	148.751	12.8811	0	43.1525	41.9082
ENSG00000198692	0	0	0	0	0	0	0	0	0	0
ENSG00000198695	639.399	257.348	254.636	123.292	186.104	197.118	269.332	791.404	818.845	393.937
ENSG00000198700	5274.32	5921.72	4674.48	4130.78	5194.98	5028.32	5481.49	5553.12	6626.54	5617.8
ENSG00000198704	0	0	0	0	0	0	0	0	0	0
ENSG00000198707	988.692	782.918	2054.31	2079.2	1894.35	2200.23	1183.89	1437.61	1686.11	2366.77
ENSG00000198712	24475.7	26062.8	17493.6	15983.6	21312.2	13973.4	31570.4	50959.7	43463	23155.3
ENSG00000198715	1061.46	1062.92	2162.56	2276.47	1276.66	1015.7	912.216	659.503	555.72	496.612
ENSG00000198718	753.89	682.335	1056.68	1067.22	1239	1342.41	1881.81	2259.69	2384.97	2094.36
ENSG00000198719	98.9662	92.4278	6584.86	9776.58	301.966	226.32	55.0374	54.1917	136.825	163.442
ENSG00000198720	743.217	652.431	31.9833	35.5082	47.7932	33.7655	105.391	176.89	299.963	409.653
ENSG00000198721	1791.09	1803.25	1640.99	1694.53	1626.42	1336.02	3298.73	3361.93	2518.63	1543.27
ENSG00000198722	4934.73	5310.07	3815.85	2631.55	5573.7	4616.75	4356.15	4569.49	3406.94	2379.34
ENSG00000198723	5.82154	2.71846	11.0711	13.8087	2.17242	0	2.34202	0	1.0525	2.09541
ENSG00000198727	7102.28	5525.73	3737.12	3363.41	4173.22	2939.42	12404.5	15234	49009.7	25905.6
ENSG00000198728	2068.59	2169.33	1994.03	1987.47	2441.07	2137.27	3175.78	3405.9	2959.63	2402.39
ENSG00000198729	13.5836	12.6862	107.021	113.429	5.06898	9.12581	1393.5	2711.63	6556.03	4086.05
ENSG00000198730	2486.77	2423.96	2649.69	2553.63	1922.59	1689.19	3555.18	3148.23	2153.42	2012.64
ENSG00000198732	20.3754	17.2169	0	1.97268	409.863	526.559	183.848	85.8888	865.155	536.425
ENSG00000198734	12.6133	3.62462	1.23013	0	0.72414	0.912581	16.3941	1.02249	248.39	60.7669
ENSG00000198736	418.181	558.191	314.912	286.038	299.07	275.6	353.645	360.937	289.438	206.398
ENSG00000198739	0.970257	2.71846	0	0	1.44828	0.912581	326.712	148.26	427.315	321.646
ENSG00000198740	2280.1	1716.26	2498.39	2204.46	2626.45	3077.22	3234.33	3005.09	2594.41	2934.62
ENSG00000198742	1573.76	1701.76	1677.89	1401.59	2071.76	2162.82	2867.8	2585.87	1614.54	1681.57
ENSG00000198743	2695.54	2970.4	1737.77	1703.63	5842.84	8157.01	3441.17	2393.46	3109.94	4494.97
ENSG00000198746	362.876	410.488	444.075	424.125	322.242	302.064	392.288	407.972	279.965	232.591
ENSG00000198752	5735.19	5283.79	5295.69	4740.34	4610.6	4434.23	6809.42	5786.25	6593.92	5643.99
ENSG00000198753	104.708	80.0709	41.8243	62.1393	10.8621	11.8636	32.1957	21.4722	47.3625	111.752
ENSG00000198754	18.4349	17.2169	17.2218	19.7268	8.68968	1.82516	0	1.02249	7.3675	4.19082
ENSG00000198755	26247.4	25886.1	30556.3	33020.6	31982.4	29980.1	11672.6	12625.7	20360.6	15138.3
ENSG00000198756	189.2	195.729	482.209	275.188	483.001	497.357	1792.81	2147.22	1498.76	1548.51
ENSG00000198758	0	0	0	0	1.44828	1.82516	1.17101	0	0	0
ENSG00000198759	34.9293	25.3723	3.69038	9.86338	4.34484	0.912581	17.5651	3.06746	58.94	485.088
ENSG00000198763	1681.46	1153.53	1131.72	1053.41	1580.07	1218.3	2534.06	3320.01	9694.58	5932.11
ENSG00000198765	3.88103	17.2169	0	0.986338	0	1.82516	1.17101	0	1.0525	1.04771
ENSG00000198768	58.2154	96.0524	460.067	582.926	546.001	366.858	70.2605	6.13491	241.023	194.873
ENSG00000198771	18.4349	13.5923	51.6653	65.0983	1785	1911.86	5129.02	5569.48	6440.25	4377.31
ENSG00000198774	18.4349	38.9647	129.163	86.7977	18.1035	11.8636	36.3013	82.8213	453.628	512.328
ENSG00000198780	3420.16	2901.51	3053.17	2605.9	1186.86	1269.4	935.636	1132.91	534.67	524.9
ENSG00000198783	464.753	493.854	628.594	607.584	580.036	658.884	468.404	516.355	444.155	379.269
ENSG00000198785	0	0	2.46025	0	1.44828	0.912581	4.68404	0	72.6225	73.3394
ENSG00000198786	2570.21	1413.6	2200.69	1660.01	2525.8	1879	4810.51	6254.55	48175.1	26959.6
ENSG00000198791	4668.88	5086.25	5011.53	5789.8	4226.08	4583.9	3256.58	3176.86	2507.06	2574.21
ENSG00000198792	1968.65	2290.76	1633.61	1613.65	1656.83	1670.02	2188.62	1868.08	2082.9	1956.07
ENSG00000198793	8544.08	8008.6	5515.88	4417.81	6135.64	5969.19	7658.4	7332.24	4918.34	4147.87
ENSG00000198794	1338.95	1320.27	423.163	393.549	258.518	198.943	579.65	547.03	146.298	284.976
ENSG00000198795	507.444	412.3	1781.22	1672.83	2921.9	2842.69	2393.54	2218.79	3816.37	4129.01
ENSG00000198796	17.4646	20.8416	238.644	509.937	11696.3	8421.3	49726.9	49422.9	21847.8	12755.8
ENSG00000198797	2.91077	4.53077	75.0377	46.3579	40.5518	26.4649	1781.1	337.42	38.9425	103.723
ENSG00000198798	8.73231	15.4046	12.3013	18.7404	10.138	5.47549	0	0	0	0
ENSG00000198799	3049.52	1792.37	3047.02	2734.13	2317.25	2507.77	2303.37	2171.76	2576.52	2983.87
ENSG00000198804	84195	52401.1	72619.2	56311	73682.7	58183.4	118312	189219	334691	157181
ENSG00000198805	1966.71	2991.22	2059.23	1815.85	1018.14	956.385	209.611	166.665	311.54	462.038
ENSG00000198807	1.94051	2.71846	7.38075	8.87704	134.69	219.932	1.17101	0	0	225.257
ENSG00000198812	0	0	0	0	0	0	1042.2	1132.91	6436.04	2711.46
ENSG00000198814	551.106	620.716	317.372	305.765	228.104	219.932	284.555	331.285	343.115	327.932
ENSG00000198815	2706.05	2638.72	4627.73	5312.42	3953.8	4501.76	3025.89	3257.64	3180.66	2996.44
ENSG00000198816	975.108	1015.8	1730.79	2001.28	1328.07	1215.56	1660.49	1350.7	1868.19	1133.54
ENSG00000198818	1138.11	1186.16	980.41	1027.76	637.243	590.44	426.247	466.253	542.038	486.135
ENSG00000198821	11.6431	25.3723	13.5314	3.94535	7.2414	4.56291	3.51303	3.06746	7.3675	80.6733
ENSG00000198822	51.4236	37.1523	6.15063	1.97268	4.34484	1.82516	57.3794	4.08994	35.785	22.0018
ENSG00000198824	1100.27	1117.29	960.728	867.977	1314.31	1464.69	1127.68	950.912	1111.44	1296.01
ENSG00000198825	5971.93	6135.57	3638.71	2885.04	4786.56	4852.19	1662.83	1346.61	1512.44	2301.81
ENSG00000198826	4392.35	4692.98	4005.29	3867.43	4189.87	4028.13	430.931	344.578	3123.82	2968.15
ENSG00000198829	0	0	0	0	0	0	70.2605	0	2.105	11.5248
ENSG00000198830	4990.03	5848.32	5189.9	4687.08	7412.29	6451.95	3453.31	3661.52	7021.23	6929.52
ENSG00000198832	213.457	208.416	313.682	302.806	196.242	170.653	632.345	754.594	239.97	271.356
ENSG00000198833	815.016	1015.8	984.1	926.171	1396.87	1419.06	2172.22	1509.19	1649.27	1926.73
ENSG00000198835	26.1969	34.4339	28.2929	35.5082	42.7242	31.0278	17.5651	14.3148	72.6225	48.1944
ENSG00000198836	6418.25	6416.48	6431.1	6468.4	4700.39	4911.51	4493.16	6081.74	6112.92	4888.59
ENSG00000198837	2389.74	1955.48	2404.9	2666.07	1375.87	1514.88	1751.83	1766.86	1849.24	1675.28
ENSG00000198838	64.037	77.9293	114.402	64.112	231.001	158.789	272.845	280.161	411.528	831.878
ENSG00000198839	1035.26	821.882	1033.31	1361.15	868.968	782.995	596.044	744.37	636.763	600.335
ENSG00000198840	4077.99	4417.5	2810.84	3714.55	4220.29	3157.53	9434.82	13172.7	15173.9	7433.47
ENSG00000198841	231.891	289.063	259.383	280.415	262.852	304.435	239.906	245.87	179.52	157.39
ENSG00000198842	6.7918	5.43693	2.46025	0.986338	246.932	214.457	4144.2	4334.32	4975.17	2534.4
ENSG00000198843	1293.35	1628.36	1283.02	1334.52	1535.9	1594.28	3097.32	3498.95	1853.45	1628.13
ENSG00000198844	77.6206	57.9939	514.192	538.54	199.863	156.051	43.3273	59.3042	664.128	541.664
ENSG00000198846	317.274	324.403	62.7364	56.2213	59.3795	69.3562	1119.48	676.886	404.16	323.741
ENSG00000198848	0	0	0	2.95901	4.34484	1.82516	1.17101	0	57.8875	335.266
ENSG00000198851	0.970257	1.81231	0	0	2.89656	3.65033	0	0	2.105	179.158
ENSG00000198853	464.753	386.928	417.013	434.975	587.277	651.583	1162.81	1130.87	1595.59	1635.47
ENSG00000198854	0	0	0	0	0	0	0	0	0	0
ENSG00000198855	170.765	237.413	166.067	232.776	252.001	250.047	119.443	132.923	182.083	201.159
ENSG00000198856	3473.52	3889.22	4872.53	5934.79	4944.43	4964.44	2797.54	2699.36	1940.81	2187.61
ENSG00000198858	1401.05	1290.36	1450.32	1533.76	1099.24	965.511	1303.33	1162.57	945.146	757.491
ENSG00000198860	891.666	1127.26	1089.89	853.182	1008.73	1011.14	1050.4	1247.43	956.723	1017.32
ENSG00000198862	3762.66	3031.99	3145.43	3280.56	2897.28	3484.24	2751.87	2480.55	2624.94	2934.62
ENSG00000198863	978.019	765.701	1066.52	959.707	772.657	789.383	1448.54	1456.02	831.475	689.39
ENSG00000198865	554.017	572.69	690.1	630.27	806.692	955.473	66.7475	74.6415	175.768	240.972
ENSG00000198870	1.94051	2.71846	11.0711	9.86338	10.138	19.1642	19.9072	26.5846	9.47251	19.9064
ENSG00000198873	90.2339	79.7416	148.845	353.109	475.76	370.508	140.521	216.767	3140.66	2287.14
ENSG00000198874	926.595	1080.14	1217.82	1261.53	1089.83	1043.99	1018.78	900.81	714.648	619.194
ENSG00000198876	1434.04	1422.66	1150.17	1294.08	1795.14	1894.52	1671.03	1553.16	2484.95	1819.86
ENSG00000198879	486.099	348.87	190.669	179.513	217.966	189.817	863.034	532.715	1011.45	1017.32
ENSG00000198881	19.4051	16.3108	9.841	5.91803	0	1.82516	15.2231	10.2249	12.63	12.5725
ENSG00000198883	8.73231	7.24924	1.23013	0.986338	0.72414	5.47549	0	0	1.0525	0
ENSG00000198885	400.716	538.256	355.506	299.847	464.898	472.717	51.5244	54.1917	170.505	232.591
ENSG00000198886	9325.14	3982.55	6408.95	4450.36	5317.36	4166.85	11310.8	16207.4	69815.5	45427.5
ENSG00000198887	2167.55	1962.73	2535.29	2279.43	2231.8	2597.21	1312.7	1364	1951.34	2695.75
ENSG00000198888	8093.88	4455.56	4863.92	4571.68	5743.88	4147.68	8404.33	12352.6	30908.8	16655.4
ENSG00000198889	131.955	190.292	45.5146	39.4535	50.6898	48.3668	4.68404	3.06746	2.105	13.6202
ENSG00000198890	807.254	1222.4	830.335	712.136	1148.49	1107.87	1818.58	1618.59	652.55	649.577
ENSG00000198892	88.2934	101.489	136.544	182.472	78.9312	64.7933	120.614	175.868	181.03	162.394
ENSG00000198894	1576.67	1621.11	952.117	999.16	1135.45	1072.28	1758.86	1547.02	2535.47	1733.89
ENSG00000198898	2953.46	3102.67	2852.66	2892.93	2708.28	2586.26	5912.43	5935.53	5495.11	4250.54
ENSG00000198899	8602.3	6941.15	4883.6	3657.34	5629.46	4072.85	10044.9	15736.1	41067.5	22254.3
ENSG00000198900	2264.58	1537.74	1442.94	1177.69	1366.45	1595.19	1586.72	1240.28	2426.01	2815.18
ENSG00000198901	3155.28	3275.75	2821.91	2541.79	3430.25	3040.72	815.022	661.548	4631	3692.11
ENSG00000198908	589.916	693.208	431.774	400.453	677.795	788.47	670.988	860.933	1019.87	831.878
ENSG00000198909	1044.97	1425.38	975.49	904.472	1162.24	1089.62	1501.23	1574.63	2403.91	1786.34
ENSG00000198910	1390.38	902.53	1653.29	2608.87	115.862	85.7826	105.391	26.5846	90.5586	304.882
ENSG00000198911	6965.47	5734.15	6689.42	7027.66	5979.95	5229.09	9108.11	9769.85	7422.23	5337.01
ENSG00000198912	1026.53	1001.3	813.113	806.824	800.174	761.093	566.768	504.085	533.618	710.344
ENSG00000198914	2.91077	4.53077	0	0	0	0.912581	1.17101	0	2.105	18.8587
ENSG00000198915	599.619	647.901	419.473	510.923	212.173	190.729	185.019	308.791	30.5225	35.622
ENSG00000198917	1681.46	2118.59	2162.56	2468.8	1534.45	1544.09	1145.25	1314.92	905.151	907.313
ENSG00000198918	12004	11880.6	13863.5	14643.2	16765.3	16868.2	6606.83	8090.93	13520.4	8609
ENSG00000198919	2023.96	2037.04	2858.81	3170.09	2435.28	2296.05	2421.65	2655.4	1925.02	1942.45
ENSG00000198920	1291.41	1276.77	1487.22	1404.55	1291.14	1190.01	1017.61	1003.06	1053.55	1199.62
ENSG00000198924	1132.29	1169.85	1083.74	977.461	1386.73	1422.71	647.568	804.696	803.058	804.638
ENSG00000198925	2448.77	1861.95	2373.09	2562.62	1831.26	1802.57	3363	3800.35	2483.83	1782.39
ENSG00000198929	427.81	372.962	97.4463	66.0225	436.014	394.055	252.684	193.753	153.474	174.856
ENSG00000198930	0	0	0	0	0	0	0	0	0	0
ENSG00000198931	3426.95	3454.26	2451.64	2145.28	1866.83	1712.92	1209.65	1319.01	799.9	710.344
ENSG00000198932	143.598	138.642	225.113	132.169	552.519	664.359	461.378	660.526	1601.91	1967.59
ENSG00000198933	301.75	411.394	663.038	849.237	748.76	642.457	2934.55	2974.41	734.645	855.975
ENSG00000198934	293.018	337.09	184.519	163.732	260.69	271.037	223.663	232.104	73.675	143.536
ENSG00000198937	188.23	145.891	467.448	536.568	376.553	318.491	403.998	379.342	364.165	325.836
ENSG00000198938	75157.1	85565.5	45562.6	35423.3	65262.4	44864.3	78428.3	121723	160051	73350.9
ENSG00000198939	47.5426	37.1523	88.569	112.443	144.104	159.702	74.9446	103.271	47.3625	100.58
ENSG00000198944	5.82154	4.53077	1.23013	0	2.17242	3.65033	51.5244	3.06746	1.0525	22.0018
ENSG00000198945	891.666	959.618	1002.55	715.095	743.691	972.812	216.637	206.542	221.025	380.317
ENSG00000198947	821.808	746.671	4349.72	3626.76	1621.35	2446.63	23018.5	24545.8	26212.5	18395.6
ENSG00000198948	920.774	1094.63	1102.19	640.133	910.968	2235.82	566.768	440.691	87.3575	141.44
ENSG00000198951	929.506	1023.05	1280.56	1382.85	1780.66	1680.97	936.807	926.372	1250.37	1009.99
ENSG00000198952	6116.5	8136.36	5402.71	5723.72	4242.01	4174.15	7377.36	8089.91	5290.92	3736.12
ENSG00000198954	1179.83	1516	1070.21	944.912	1078.97	1054.94	1536.36	1604.28	1453.5	1146.19
ENSG00000198959	31.0482	48.9324	166.067	222.912	220.863	234.533	3014.18	3678.9	37733.2	20681.7
ENSG00000198960	166.884	251.005	303.841	376.781	419.277	358.644	1440.34	1333.32	603.083	486.135
ENSG00000198961	4960.92	3436.14	5360.89	5947.62	5556.32	6165.4	6155.99	5996.88	7602.21	7573.86
ENSG00000198963	345.411	351.588	113.172	70.03	8.68968	8.21323	8.19706	21.4722	23.155	141.44
ENSG00000198964	581.184	598.968	290.31	229.817	603.208	534.773	2111.33	1857.86	1878.71	1752.81
ENSG00000198965	0	0	0	0	0	0	0	0	0	0
ENSG00000198967	0	0	0	0	0	0	0	0	0	0
ENSG00000203326	4215.77	4192.78	1735.71	1670.86	3321.63	3245.14	774.037	836.393	439.945	513.376
ENSG00000203485	1507.78	1661.89	2751.79	2852.49	1813.97	1780.45	1468.45	1610.41	2007.12	1809.39
ENSG00000203546	151.701	132.628	94.3214	60.7807	91.9866	148.061	160.915	117.117	176.616	298.337
ENSG00000203618	35.4258	15.26	28.2736	10.0118	18.3757	32.0937	916.506	815.717	1273.58	972.557
ENSG00000203661	0	0	0	0	0	0	0	0	0	0
ENSG00000203663	0	0	2.46025	0.986338	0	0	0	3.06746	1.0525	0
ENSG00000203666	142.628	160.389	200.51	234.748	260.69	205.331	471.917	507.153	527.303	342.6
ENSG00000203667	600.589	543.693	401.021	359.027	427.242	408.836	1080.84	1287.31	1486.13	1633.37
ENSG00000203668	4349.66	4803.53	2320.02	1716.23	1928.38	2715.84	1096.06	1160.52	2429.17	2617.17
ENSG00000203685	72.7693	51.6508	14.7615	20.7131	9.41382	17.339	161.599	295.498	303.12	420.13
ENSG00000203690	0	0	0	0	0	0	0	0	0	0
ENSG00000203697	0	0	0	0	4.34484	5.47549	2.34202	2.04497	5.2625	45.0513
ENSG00000203705	278.464	268.222	354.276	392.562	322.966	268.299	429.76	640.076	303.12	251.449
ENSG00000203710	15.5241	10.8739	2.46025	0.986338	0	0	0	0	37.89	16.7633
ENSG00000203722	0.970257	3.62462	0	0	0.72414	0	0	0	6.315	1.04771
ENSG00000203724	5.82154	4.53077	4.9205	3.94535	4.34484	6.38807	37.4723	34.7645	18.945	9.42935
ENSG00000203727	5.82154	6.34308	168.527	415.248	10.8621	14.6013	65.5765	8.17989	343.115	1196.48
ENSG00000203730	0	0	0	0	0	0	0	0	0	0
ENSG00000203733	0	0	0	0	0	0	0	0	0	0
ENSG00000203734	0	0	0	1.97268	1.44828	0	1.17101	1.02249	23.155	12.5725
ENSG00000203737	0.970257	0.906155	3.69038	0.986338	3.6207	19.1642	4.68404	2.04497	86.305	118.391
ENSG00000203740	3.88103	1.81231	3.69038	8.87704	5.79312	8.21323	14.0521	12.2698	47.3625	22.0018
ENSG00000203747	0	0	0	0	0	0	0	0	85.2525	95.3412
ENSG00000203756	0	0	0	0	0	0	0	0	0	0
ENSG00000203757	0	0	0	0	0	1.82516	0	0	0	0
ENSG00000203760	700.526	868.096	655.657	634.215	412.76	341.305	209.611	157.463	199.975	271.356
ENSG00000203772	7.76206	4.53077	1.23013	6.90436	0.72414	5.47549	3.51303	19.4272	28.4175	41.9082
ENSG00000203778	158.152	130.486	239.874	258.421	182.483	183.429	327.883	368.095	500.99	319.55
ENSG00000203780	59.1857	28.0908	180.828	223.899	100.655	63.8807	149.889	177.913	21.05	37.7174
ENSG00000203782	0.970257	0.906155	1.23013	0	0.72414	0	5.85505	1.02249	0	0
ENSG00000203783	0	0	0	0	0	0	1.17101	0	0	0
ENSG00000203784	0	0	0	0	0	0	0	0	0	0
ENSG00000203785	0	0	0	0	0	0	0	0	0	0
ENSG00000203786	0	0	0	0	0	0	0	0	0	0
ENSG00000203791	631.9	627.674	1210.44	1378.89	692.154	745.887	415.143	526.406	771.865	825.751
ENSG00000203795	0	0	0	0	0	0	0	0	0	1.04771
ENSG00000203797	0	0.906155	0	0	2.17242	0.912581	2.34202	1.02249	29.47	10.4771
ENSG00000203805	3.88103	3.62462	4.9205	25.6448	31.8621	20.9894	22.2492	3.06746	15.7875	35.622
ENSG00000203811	5.82154	14.4985	9.841	4.93169	10.8621	13.6887	0	0	4.21	2.09541
ENSG00000203812	9.70257	11.78	11.0711	6.90436	10.138	11.8636	3.51303	1.02249	11.5775	7.33394
ENSG00000203814	6306.67	6322.24	6320.39	3884.2	7244.29	6458.34	1311.53	868.09	2761.76	2732.42
ENSG00000203818	9.70257	14.4985	2.46025	0.986338	5.06898	3.65033	2.34202	1.02249	37.89	41.9082
ENSG00000203837	0	0	0	0	0	0	0	0	0	0
ENSG00000203852	9.70257	4.53077	4.9205	4.93169	11.5862	9.12581	0	1.02249	2.105	4.19082
ENSG00000203857	0	0	0	0	2.17242	0.912581	1.17101	2.04497	37.89	1.04771
ENSG00000203859	0	0	0	1.97268	0	0	28.1042	19.4272	1.0525	2.09541
ENSG00000203867	55.3046	39.8708	126.703	104.552	1840.04	1729.34	2887.71	3456	12748.9	8041.14
ENSG00000203870	0	0	0	0	0	0	0	0	0	0
ENSG00000203872	57.2452	45.3077	91.0293	66.0846	81.1036	132.324	29.2752	38.8545	212.605	268.213
ENSG00000203877	12.6133	13.5923	173.448	238.694	10.138	10.951	4.68404	8.17989	2.105	2.09541
ENSG00000203879	1885.21	1779.69	3419.75	4098.23	3476.59	3505.22	2149.97	2461.12	3033.31	2793.18
ENSG00000203880	1362.24	1663.7	2723.5	3007.34	2420.07	2437.5	2145.29	2419.2	2473.38	2378.29
ENSG00000203883	4.85128	5.43693	33.2134	18.7404	29.6897	31.0278	17.5651	16.3598	218.92	194.873
ENSG00000203896	99.7632	123.3	102.357	119.318	142.347	133.292	94.7066	70.1281	118.384	143.743
ENSG00000203907	2.91077	0.906155	1.23013	0	0	0	0	0	2.105	1.04771
ENSG00000203908	0	0	2.46025	0	0	1.82516	0	0	0	0
ENSG00000203909	3.88103	16.3108	0	0.986338	0	0	0	0	0	0
ENSG00000203910	0	0	0	0	0	0	0	0	0	0
ENSG00000203923	0	0	0	0	0	0	0	0	0	0
ENSG00000203926	0	0	0	0	0.72414	0	0	0	0	0
